RMM;RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock;;;
RMO;Romeo Power Inc. Class A Common Stock;;Capital Goods;Auto Parts:O.E.M.
RMPL^;RiverNorth Specialty Finance Corporation 5.875% ;;;
RMT;Royce Micro-Cap Trust Inc. Common Stock;United States;;
RNG;RingCentral Inc. Class A Common Stock;;Technology;EDP Services
RNGR;Ranger Energy Services Inc. Class A Common Stock;United States;Energy;Oilfield Services/Equipment
RNP;Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares;United States;;
RNR;RenaissanceRe Holdings Ltd. Common Stock;Bermuda;Finance;Property-Casualty Insurers
RNR^E;RenaissanceRe Holdings Ltd. 5.375% Series E Preference Shares;Bermuda;;
RNR^F;RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share;Bermuda;;
ROG;Rogers Corporation Common Stock;United States;Basic Industries;Major Chemicals
ROK;Rockwell Automation Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
ROL;Rollins Inc. Common Stock;United States;Finance;Diversified Commercial Services
ROP;Roper Technologies Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
RPAI;Retail Properties of America Inc. Class A Common Stock;United States;Consumer Services;Real Estate Investment Trusts
RPLA;Replay Acquisition Corp. Ordinary Shares;;Finance;Business Services
RPM;RPM International Inc. Common Stock;United States;Basic Industries;Paints/Coatings
RPT;RPT Realty Common Stock;United States;Consumer Services;Real Estate Investment Trusts
RPT^D;RPT Realty 7.25% ;United States;;
RQI;Cohen & Steers Quality Income Realty Fund Inc Common Shares;United States;;
RRC;Range Resources Corporation Common Stock;United States;Energy;Oil & Gas Production
RRD;R.R. Donnelley & Sons Company Common Stock;United States;Miscellaneous;Publishing
RS;Reliance Steel & Aluminum Co. Common Stock (DE);United States;Basic Industries;Metal Fabrications
RSF;RiverNorth Specialty Finance Corporation;;;
RSG;Republic Services Inc. Common Stock;United States;Public Utilities;Environmental Services
RSI;Rush Street Interactive Inc. Class A Common Stock;;Consumer Services;Services-Misc. Amusement & Recreation
RTP;Reinvent Technology Partners Class A Ordinary Shares;United States;Finance;Business Services
RTPZ;Reinvent Technology Partners Z Class A Ordinary Shares;United States;Finance;Business Services
RTX;Raytheon Technologies Corporation Common Stock;United States;Capital Goods;Aerospace
RVI;Retail Value Inc. Common Stock ;United States;Finance;Real Estate
RVLV;Revolve Group Inc. Class A Common Stock;;Consumer Services;Catalog/Specialty Distribution
RVT;Royce Value Trust Inc. Common Stock;United States;;
RWT;Redwood Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
RXN;Rexnord Corporation Common Stock;United States;Technology;Industrial Machinery/Components
RY;Royal Bank Of Canada Common Stock;Canada;Finance;Commercial Banks
RY^T;Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2;Canada;;
RYAM;Rayonier Advanced Materials Inc. Common Stock;United States;Basic Industries;Paper
RYB;RYB Education Inc. American depositary shares each representing one Class A ordinary share;;Consumer Services;Other Consumer Services
RYI;Ryerson Holding Corporation Common Stock;United States;Basic Industries;Metal Fabrications
RYN;Rayonier Inc. REIT Common Stock;United States;Consumer Services;Real Estate Investment Trusts
RZA;Reinsurance Group of America Incorporated 6.20% Fixed-to-Floating Rate Subordinated Debentures due 2042;United States;Finance;Life Insurance
RZB;Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056;United States;Finance;Life Insurance
SA;Seabridge Gold Inc. Ordinary Shares (Canada);Canada;Basic Industries;Precious Metals
SAF;Saratoga Investment Corp 6.25% Notes due 2023;United States;;
SAFE;Safehold Inc. Common Stock;United States;Consumer Services;Real Estate
SAH;Sonic Automotive Inc. Common Stock;United States;Consumer Durables;Automotive Aftermarket
SAIC;SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock;;Technology;EDP Services
SAIL;SailPoint Technologies Holdings Inc. Common Stock;United States;Technology;Computer Software: Prepackaged Software
SAK;Saratoga Investment Corp 7.25% Notes due 2025;United States;;
SALT;Scorpio Bulkers Inc. Common Stock;Monaco;Transportation;Marine Transportation
SAM;Boston Beer Company Inc. (The) Common Stock;United States;Consumer Non-Durables;Beverages (Production/Distribution)
SAN;Banco Santander S.A. Sponsored ADR (Spain);Spain;Finance;Commercial Banks
SAND          ;Sandstorm Gold Ltd. Ordinary Shares (Canada);Canada;Basic Industries;Precious Metals
SAP;SAP  SE ADS;Germany;Technology;Computer Software: Prepackaged Software
SAR;Saratoga Investment Corp New;United States;;
SAVE;Spirit Airlines Inc. Common Stock;United States;Transportation;Air Freight/Delivery Services
SB;Safe Bulkers Inc Common Stock ($0.001 par value);Monaco;Transportation;Marine Transportation
SB^C;Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands);Monaco;;
SB^D;Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands);Monaco;;
SBBA;Scorpio Tankers Inc. 7.00% Senior Notes due 2025;Monaco;Transportation;Marine Transportation
SBE;Switchback Energy Acquisition Corporation Class A Common Stock;;Capital Goods;Industrial Specialties
SBG;Sandbridge Acquisition Corporation Class A Common Stock;;Finance;Business Services
SBH;Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock;United States;Consumer Services;Other Specialty Stores
SBI;Western Asset Intermediate Muni Fund Inc Common Stock;United States;;
SBOW;SilverBow Resorces Inc. Common Stock;;Energy;Oil & Gas Production
SBR;Sabine Royalty Trust Common Stock;United States;Energy;Oil & Gas Production
SBS;Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares);Brazil;Public Utilities;Water Supply
SBSW;D/B/A Sibanye-Stillwater Limited ADS;;;
SC;Santander Consumer USA Holdings Inc. Common Stock;;Finance;Finance: Consumer Services
SCA;Stellus Capital Investment Corporation 5.75% Notes due 2022;United States;;
SCCO;Southern Copper Corporation Common Stock;United States;Basic Industries;Precious Metals
SCD;LMP Capital and Income Fund Inc. Common Stock;United States;;
SCE^G;SCE Trust II Trust Preferred Securities;United States;;
SCE^H;SCE Trust III Fixed/Floating Rate Trust Preference Securities;United States;;
SCE^J;Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities;United States;;
SCE^K;Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities;United States;;
SCE^L;SCE TRUST VI;United States;;
SCHW;Charles Schwab Corporation (The) Common Stock;United States;Finance;Investment Bankers/Brokers/Service
SCHW^C;The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 6% Non-Cumulative Perpetual Preferred Stock Series C;United States;;
SCHW^D;The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D;United States;;
SCI;Service Corporation International Common Stock;United States;Consumer Services;Other Consumer Services
SCL;Stepan Company Common Stock;United States;Basic Industries;Package Goods/Cosmetics
SCM;Stellus Capital Investment Corporation Common Stock;United States;;
SCPE;SC Health Corporation Class A Ordinary Shares;;Finance;Business Services
SCS;Steelcase Inc. Common Stock;United States;Consumer Durables;Office Equipment/Supplies/Services
SCU;Sculptor Capital Management Inc. Class A Common Stock;United States;Finance;Investment Managers
SCVX;SCVX Corp. Class A Ordinary Shares;;Finance;Business Services
SCX;L.S. Starrett Company (The) Common Stock;United States;Capital Goods;Industrial Machinery/Components
SD;SandRidge Energy Inc. Common Stock;;Energy;Oil & Gas Production
SDHY;PGIM Short Duration High Yield Opportunities Fund Common Shares;;;
SE;Sea Limited American Depositary Shares each representing one Class A Ordinary Share;United States;Consumer Services;Other Consumer Services
SEAH;Sports Entertainment Acquisition Corp. Class A Common Stock;United States;Finance;Business Services
SEAS;SeaWorld Entertainment Inc. Common Stock;United States;Consumer Services;Services-Misc. Amusement & Recreation
SEE;Sealed Air Corporation Common Stock;United States;Basic Industries;Major Chemicals
SEM;Select Medical Holdings Corporation Common Stock;United States;Health Care;Hospital/Nursing Management
SF;Stifel Financial Corporation Common Stock;United States;Finance;Investment Bankers/Brokers/Service
SF^A;Stifel Financial Corporation Depositary Shares each representing a 1/1000th interest in a share of 6.25% Non-Cumulative Preferred Stock Series A;United States;Finance;Investment Bankers/Brokers/Service
SF^B;Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B;United States;;
SF^C;Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C;United States;;
SFB;Stifel Financial Corporation 5.20% Senior Notes due 2047;United States;Finance;Investment Bankers/Brokers/Service
SFE;Safeguard Scientifics Inc. New Common Stock;United States;Finance;Finance/Investors Services
SFL;SFL Corporation Ltd;Bermuda;Transportation;Marine Transportation
SFTW;Osprey Technology Acquisition Corp. Class A Common Stock;;Finance;Business Services
SFUN;Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value);China;Technology;EDP Services
SGU;Star Group L.P. Common Stock;United States;Consumer Services;Other Specialty Stores
SHAK;Shake Shack Inc. Class A Common Stock;United States;Consumer Services;Restaurants
SHG;Shinhan Financial Group Co Ltd American Depositary Shares;South Korea;Finance;Major Banks
SHI;SINOPEC Shangai Petrochemical Company Ltd. Common Stock;China;Basic Industries;Major Chemicals
SHLX;Shell Midstream Partners L.P. Common Units representing Limited Partner Interests;United States;Energy;Natural Gas Distribution
SHO;Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares;United States;Consumer Services;Hotels/Resorts
SHO^E;Sunstone Hotel Investors Inc. 6.950% Series E Cumulative Redeemable Preferred Stock;United States;;
SHO^F;Sunstone Hotel Investors Inc. 6.450% Series F Cumulative Redeemable Preferred Stock;United States;;
SHOP;Shopify Inc. Class A Subordinate Voting Shares;Canada;Technology;Computer Software: Prepackaged Software
SHW;Sherwin-Williams Company (The) Common Stock;United States;Consumer Services;RETAIL: Building Materials
SI;Silvergate Capital Corporation Class A Common Stock;United States;Finance;Major Banks
SID;Companhia Siderurgica Nacional S.A. Common Stock;Brazil;Capital Goods;Steel/Iron Ore
SIG;Signet Jewelers Limited Common Shares;Bermuda;Consumer Services;Consumer Specialties
SII;Sprott Inc. Common Shares;;Finance;Finance: Consumer Services
SITC;SITE Centers Corp. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SITC^A;SITE Centers Corp. 6.375% Class A Preferred Shares;United States;;
SITC^K;SITE Centers Corp. DEPOSITARY SH REPSTG 1/20TH PDF CL K % (United States);United States;;
SITE;SiteOne Landscape Supply Inc. Common Stock;United States;Consumer Durables;Diversified Electronic Products
SIX;Six Flags Entertainment Corporation New Common Stock;United States;Consumer Services;Services-Misc. Amusement & Recreation
SJI;South Jersey Industries Inc. Common Stock;United States;Public Utilities;Oil/Gas Transmission
SJIJ;South Jersey Industries Inc. 5.625% Junior Subordinated Notes due 2079;United States;Public Utilities;Oil/Gas Transmission
SJIU;South Jersey Industries Inc. Corporate Units;United States;Public Utilities;Oil/Gas Transmission
SJM;J.M. Smucker Company (The) New Common Stock;United States;Consumer Non-Durables;Packaged Foods
SJR;Shaw Communications Inc. Common Stock;Canada;Consumer Services;Television Services
SJT;San Juan Basin Royalty Trust Common Stock;United States;Energy;Oil & Gas Production
SJW;SJW Group Common Stock (DE);United States;Public Utilities;Water Supply
SKLZ;Skillz Inc. Class A Common Stock;;;
SKM;SK Telecom Co. Ltd. Common Stock;South Korea;Public Utilities;Telecommunications Equipment
SKT;Tanger Factory Outlet Centers Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SKX;Skechers U.S.A. Inc. Common Stock;United States;Consumer Non-Durables;Shoe Manufacturing
SKY;Skyline Champion Corporation Common Stock;United States;Basic Industries;Homebuilding
SLB;Schlumberger N.V. Common Stock;France;Energy;Oilfield Services/Equipment
SLCA;U.S. Silica Holdings Inc. Common Stock;United States;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SLF;Sun Life Financial Inc. Common Stock;Canada;Finance;Life Insurance
SLG;SL Green Realty Corp Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SLG^I;SL Green Realty Corporation Preferred Series I;United States;;
SLQT;SelectQuote Inc. Common Stock;;Finance;Specialty Insurers
SM;SM Energy Company Common Stock;United States;Energy;Oil & Gas Production
SMAR;Smartsheet Inc. Class A Common Stock;United States;Technology;Computer Software: Prepackaged Software
SMFG;Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan);Japan;Finance;Commercial Banks
SMG;Scotts Miracle-Gro Company (The) Common Stock;United States;Basic Industries;Agricultural Chemicals
SMHI;SEACOR Marine Holdings Inc. Common Stock ;;Transportation;Marine Transportation
SMLP;Summit Midstream Partners LP Common Units Representing Limited Partner Interests;United States;Public Utilities;Natural Gas Distribution
SMM;Salient Midstream Common Shares of Beneficial Interest;United States;;
SMP;Standard Motor Products Inc. Common Stock;United States;Capital Goods;Auto Parts:O.E.M.
SNA;Snap-On Incorporated Common Stock;United States;Capital Goods;Industrial Machinery/Components
SNAP;Snap Inc. Class A Common Stock;United States;Technology;Computer Software: Programming Data Processing
SNDR;Schneider National Inc. Common Stock;United States;Transportation;Trucking Freight/Courier Services
SNE;Sony Corporation Common Stock;Japan;Consumer Non-Durables;Consumer Electronics/Appliances
SNN;Smith & Nephew SNATS Inc. Common Stock;United Kingdom;Health Care;Industrial Specialties
SNOW;Snowflake Inc. Class A Common Stock;United States;Technology;Computer Software: Prepackaged Software
SNP;China Petroleum & Chemical Corporation Common Stock;China;Energy;Integrated oil Companies
SNPR;Tortoise Acquisition Corp. II Class A Ordinary Shares;United States;Finance;Business Services
SNR;New Senior Investment Group Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SNV;Synovus Financial Corp. Common Stock;United States;Finance;Major Banks
SNV^D;Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share;United States;;
SNV^E;Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E;United States;;
SNX;Synnex Corporation Common Stock;United States;Technology;Retail: Computer Software & Peripheral Equipment
SO;Southern Company (The) Common Stock;United States;Public Utilities;Electric Utilities: Central
SOAC;Sustainable Opportunities Acquisition Corp. Class A Ordinary Shares;;Finance;Business Services
SOGO;Sogou Inc. American Depositary Shares each representing one Class A Ordinary Share;United States;Technology;EDP Services
SOI;Solaris Oilfield Infrastructure Inc. Class A Common Stock;United States;Energy;Metal Fabrications
SOJB;Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076;United States;Public Utilities;Electric Utilities: Central
SOJC;Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077;United States;Public Utilities;Electric Utilities: Central
SOJD;Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080;United States;Public Utilities;Electric Utilities: Central
SOJE;Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060;United States;Public Utilities;Electric Utilities: Central
SOL;Renesola Ltd. American Depsitary Shares (Each representing 10 shares);China;Technology;Semiconductors
SOLN;Southern Company (The) 2019 Series A Corporate Units;United States;Public Utilities;Electric Utilities: Central
SON;Sonoco Products Company Common Stock;United States;Consumer Durables;Containers/Packaging
SOR;Source Capital Inc. Common Stock;United States;;
SOS;SOS Limited American Depositary Shares;;Finance;Finance: Consumer Services
SPB;Spectrum Brands Holdings Inc. Common Stock;United States;Miscellaneous;Industrial Machinery/Components
SPCE;Virgin Galactic Holdings Inc. Common Stock;;Consumer Services;Transportation Services
SPE;Special Opportunities Fund Inc Common Stock;United States;;
SPE^B;Special Opportunities Fund Inc. 3.50% Convertible Preferred Stock Series B;United States;;
SPFR;Jaws Spitfire Acquisition Corporation Class A Ordinary Shares;;Finance;Business Services
SPG;Simon Property Group Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SPG^J;Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock;United States;;
SPGI;S&P Global Inc. Common Stock;United States;Finance;Finance: Consumer Services
SPH;Suburban Propane Partners L.P. Common Stock;United States;Consumer Services;Other Specialty Stores
SPLP;Steel Partners Holdings LP LTD PARTNERSHIP UNIT;United States;Capital Goods;Industrial Specialties
SPLP^A;Steel Partners Holdings LP 6.0% Series A Preferred Units no par value;United States;;
SPNV;Supernova Partners Acquisition Company Inc. Class A Common Stock;United States;Finance;Business Services
SPOT;Spotify Technology S.A. Ordinary Shares;Luxembourg;Consumer Services;Broadcasting
SPR;Spirit Aerosystems Holdings Inc. Common Stock;United States;Capital Goods;Military/Government/Technical
SPRQ;Spartan Acquisition Corp. II Class A Common Stock;United States;Finance;Business Services
SPXC;SPX Corporation Common Stock;United States;Technology;Industrial Machinery/Components
SPXX;Nuveen S&P 500 Dynamic Overwrite Fund;United States;;
SQ;Square Inc. Class A Common Stock;United States;Technology;Computer Software: Prepackaged Software
SQM;Sociedad Quimica y Minera S.A. Common Stock;Chile;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SQNS;Sequans Communications S.A. American Depositary Shares;France;Technology;Semiconductors
SQZ;SQZ Biotechnologies Company Common Stock;United States;Health Care;Biotechnology: Biological Products (No Diagnostic Substances)
SR;Spire Inc. Common Stock;United States;Public Utilities;Oil/Gas Transmission
SR^A;Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock;United States;;
SRC;Spirit Realty Capital Inc. Common Stock;United States;Consumer Services;Building operators
SRC^A;Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock;United States;;
SRE;Sempra Energy Common Stock;United States;Public Utilities;Natural Gas Distribution
SRE^B;Sempra Energy 6.75% Mandatory Convertible Preferred Stock Series B;United States;;
SREA;Sempra Energy 5.750% Junior Subordinated Notes due 2079;United States;Public Utilities;Natural Gas Distribution
SRG;Seritage Growth Properties Class A Common Stock;United States;Finance;Real Estate
SRG^A;Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest;United States;;
SRI;Stoneridge Inc. Common Stock;United States;Capital Goods;Auto Parts:O.E.M.
SRL;Scully Royalty Ltd.;Canada;;
SRLP;Sprague Resources LP Common Units representing Limited Partner Interests;;Energy;Oil Refining/Marketing
SRT;StarTek Inc. Common Stock;United States;Technology;Professional Services
SRV;Cushing MLP & Infrastructure Total Return Fund;United States;;
SSD;Simpson Manufacturing Company Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
SSL;Sasol Ltd. American Depositary Shares;South Africa;Energy;Oil & Gas Production
SSTK;Shutterstock Inc. Common Stock;United States;Technology;EDP Services
ST;Sensata Technologies Holding plc Ordinary Shares;Netherlands;Capital Goods;Industrial Machinery/Components
STAG;Stag Industrial Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
STAG^C;Stag Industrial Inc. 6.875% Series C Cumulative Redeemable Preferred Stock;United States;;
STAR          ;iStar Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
STAR^D;iStar Inc. Series D Cumulative Redeemable Preferred Stock;United States;;
STAR^G;iStar Inc. Series G Cumulative Redeemable Preferred Stock;United States;;
STAR^I;iStar Inc. Series I Cumulative Redeemable Preferred Stock;United States;;
STC;Stewart Information Services Corporation Common Stock;United States;Finance;Specialty Insurers
STE;STERIS plc (Ireland) Ordinary Shares;United States;Health Care;Industrial Specialties
STG;Sunlands Technology Group American Depositary Shares representing Class A ordinary shares;;Consumer Services;Other Consumer Services
STIC;Northern Star Acquisition Corp. Class A Common Stock;;Finance;Business Services
STK;Columbia Seligman Premium Technology Growth Fund Inc;United States;;
STL;Sterling Bancorp;United States;Finance;Major Banks
STL^A;Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.50% Non-Cumulative Perpetual Preferred Stock Series A;United States;Finance;Major Banks
STLA;Stellantis N.V. Common Shares;United Kingdom;;
STM;STMicroelectronics N.V. Common Stock;Switzerland;Technology;Semiconductors
STN;Stantec Inc Common Stock;Canada;Consumer Services;Military/Government/Technical
STNG;Scorpio Tankers Inc. Common Shares;Monaco;Transportation;Marine Transportation
STON;StoneMor Inc. Common Stock;United States;Consumer Services;Other Consumer Services
STOR;STORE Capital Corporation Common Stock;United States;Consumer Services;Real Estate Investment Trusts
STPK;Star Peak Energy Transition Corp. Class A Common Stock;United States;Miscellaneous;Industrial Machinery/Components
STT;State Street Corporation Common Stock;United States;Finance;Major Banks
STT^D;State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D;United States;;
STT^G;State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative;United States;;
STWD;STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.;United States;Consumer Services;Real Estate Investment Trusts
STZ;Constellation Brands Inc. Common Stock;United States;Consumer Non-Durables;Beverages (Production/Distribution)
STZ/B;Constellation Brands Inc;United States;;
SU;Suncor Energy  Inc. Common Stock;Canada;Energy;Integrated oil Companies
SUI;Sun Communities Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
SUM;Summit Materials Inc. Class A Common Stock;United States;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SUN;Sunoco LP Common Units representing limited partner interests;United States;Energy;Integrated oil Companies
SUP;Superior Industries International Inc. Common Stock (DE);United States;Capital Goods;Auto Parts:O.E.M.
SUPV;Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares;;Finance;Commercial Banks
SUZ;Suzano S.A. American Depositary Shares (each representing One Ordinary Share);;Basic Industries;Paper
SWCH;Switch Inc. Class A Common Stock;;Technology;Computer Software: Programming Data Processing
SWI;SolarWinds Corporation Common Stock;United States;Technology;Computer Software: Prepackaged Software
SWK;Stanley Black & Decker Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
SWM;Schweitzer-Mauduit International Inc. Common Stock;United States;Basic Industries;Paper
SWN;Southwestern Energy Company Common Stock;United States;Energy;Oil & Gas Production
SWT;Stanley Black & Decker Inc. Corporate Unit;United States;Capital Goods;Industrial Machinery/Components
SWX;Southwest Gas Holdings Inc. Common Stock (DE);United States;Public Utilities;Oil & Gas Production
SWZ;Swiss Helvetia Fund Inc. (The) Common Stock;United States;;
SXC;SunCoke Energy Inc. Common Stock;United States;Basic Industries;Steel/Iron Ore
SXI;Standex International Corporation Common Stock;United States;Technology;Industrial Machinery/Components
SXT;Sensient Technologies Corporation Common Stock;United States;Basic Industries;Major Chemicals
SYF;Synchrony Financial Common Stock;United States;Finance;Finance: Consumer Services
SYF^A;Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A;United States;;
SYK;Stryker Corporation Common Stock;United States;Health Care;Medical/Dental Instruments
SYX;Systemax Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
SYY;Sysco Corporation Common Stock;United States;Consumer Non-Durables;Food Distributors
SZC;Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest;;;
T;AT&T Inc.;United States;Public Utilities;Telecommunications Equipment
T^A;AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A;United States;;
T^C;AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C;United States;;
TAC;TransAlta Corporation Ordinary Shares;Canada;Public Utilities;Electric Utilities: Central
TACA;Trepont Acquisition Corp I Class A Ordinary Shares;United States;Finance;Business Services
TAK;Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock);;Health Care;Major Pharmaceuticals
TAL;TAL Education Group American Depositary Shares;China;Consumer Services;Other Consumer Services
TALO;Talos Energy Inc. Common Stock;;Energy;Oil & Gas Production
TAP;Molson Coors Beverage Company Class B Common Stock;Canada;Consumer Non-Durables;Beverages (Production/Distribution)
TARO;Taro Pharmaceutical Industries Ltd. Ordinary Shares;Israel;Health Care;Major Pharmaceuticals
TBA;Thoma Bravo Advantage Class A Ordinary Shares;;Finance;Business Services
TBB;AT&T Inc. 5.350% Global Notes due 2066;United States;Public Utilities;Telecommunications Equipment
TBC;AT&T Inc. 5.625% Global Notes due 2067;United States;Public Utilities;Telecommunications Equipment
TBI;TrueBlue Inc. Common Stock;United States;Technology;Professional Services
TCI;Transcontinental Realty Investors Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
TCP;TC PipeLines LP Common Units representing Limited Partner Interests;United States;Public Utilities;Natural Gas Distribution
TCS;Container Store (The) Common Stock;;Consumer Services;Home Furnishings
TD;Toronto Dominion Bank (The) Common Stock;Canada;Finance;Commercial Banks
TDA;Telephone and Data Systems Inc. 5.875% Senior Notes due 2061;United States;Public Utilities;Telecommunications Equipment
TDC;Teradata Corporation Common Stock;United States;Technology;Computer Software: Prepackaged Software
TDE;Telephone and Data Systems Inc. 6.875% Senior Notes due 2059;United States;Public Utilities;Telecommunications Equipment
TDF;Templeton Dragon Fund Inc. Common Stock;United States;;
TDG;Transdigm Group Incorporated Transdigm Group Inc. Common Stock;United States;Capital Goods;Military/Government/Technical
TDI;Telephone and Data Systems Inc. Sr Nt;United States;Public Utilities;Telecommunications Equipment
TDJ;Telephone and Data Systems Inc. 7% Senior Notes due 2060;United States;Public Utilities;Telecommunications Equipment
TDOC;Teladoc Health Inc. Common Stock;United States;Health Care;Medical/Nursing Services
TDS;Telephone and Data Systems Inc. Common Shares;United States;Public Utilities;Telecommunications Equipment
TDW;Tidewater Inc. Common Stock;United States;Consumer Services;Marine Transportation
TDY;Teledyne Technologies Incorporated Common Stock;United States;Capital Goods;Industrial Machinery/Components
TEAF;Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest;;;
TECK;Teck Resources Ltd Ordinary Shares;Canada;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels)
TEF;Telefonica SA Common Stock;Spain;Public Utilities;Telecommunications Equipment
TEI;Templeton Emerging Markets Income Fund Inc. Common Stock;United States;;
TEL;TE Connectivity Ltd. New Switzerland Registered Shares;Switzerland;Technology;Electronic Components
TEN;Tenneco Inc. Class A Voting Common Stock;United States;Capital Goods;Auto Parts:O.E.M.
TEO;Telecom Argentina SA;Argentina;Public Utilities;Telecommunications Equipment
TEVA;Teva Pharmaceutical Industries Limited American Depositary Shares;Israel;Health Care;Major Pharmaceuticals
TEX;Terex Corporation Common Stock;United States;Capital Goods;Construction/Ag Equipment/Trucks
TFC;Truist Financial Corporation Common Stock;United States;Finance;Major Banks
TFC^F;Truist Financial Corporation Depositary Shares Representing 1/1000th Interest Series F Perpetual Preferred;United States;;
TFC^G;Truist Financial Corporation Depositary Shares Series G;United States;;
TFC^H;Truist Financial Corporation Series H ;United States;;
TFC^I;Truist Financial Corporation Depositary Shares;United States;;
TFC^O;Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock;United States;;
TFC^R;Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock;United States;;
TFII;TFI International Inc. Common Shares;;;
TFX;Teleflex Incorporated Common Stock;United States;Health Care;Medical/Dental Instruments
TG;Tredegar Corporation Common Stock;United States;Capital Goods;Metal Fabrications
TGH;Textainer Group Holdings Limited Common Shares;Bermuda;Technology;Diversified Commercial Services
TGI;Triumph Group Inc. Common Stock;United States;Capital Goods;Aerospace
TGNA;TEGNA Inc;United States;Consumer Services;Broadcasting
TGP;Teekay LNG Partners L.P.;Bermuda;Consumer Services;Marine Transportation
